Z_m,t_s,T_C
0.00764595,193.8001574,720.0432914
0.00764595,193.9001495,716.0162886
0.00764595,194.0001417,712.0272353
0.00764595,194.1001338,708.07537
0.00764595,194.2001259,704.1599649
0.00764595,194.300118,700.2803239
0.00764595,194.4001101,696.4357803
0.00764595,194.5001023,692.6256946
0.00764595,194.6000944,688.8494532
0.00764595,194.7000865,685.1064665
0.00764595,194.8000786,681.3961672
0.00764595,194.9000708,677.7180091
0.00764595,195.0000629,674.0714658
0.00764595,195.100055,670.4560294
0.00764595,195.2000471,666.8712095
0.00764595,195.3000393,663.316532
0.00764595,195.4000314,659.7915382
0.00764595,195.5000235,656.2957842
0.00764595,195.6000156,652.8288396
0.00764595,195.7000077,649.3902871
0.00764595,195.8001732,645.9738349
0.00764595,195.9001653,642.5909107
0.00764595,196.0001574,639.2351971
0.00764595,196.1001495,635.9063224
0.00764595,196.2001417,632.6039245
0.00764595,196.3001338,629.3276509
0.00764595,196.4001259,626.0771582
0.00764595,196.500118,622.8521114
0.00764595,196.6001101,619.6521838
0.00764595,196.7001023,616.4770565
0.00764595,196.8000944,613.3264179
0.00764595,196.9000865,610.1999638
0.00764595,197.0000786,607.0973966
0.00764595,197.1000708,604.0184253
0.00764595,197.2000629,600.9627652
0.00764595,197.300055,597.9301378
0.00764595,197.4000471,594.9202701
0.00764595,197.5000393,591.932895
0.00764595,197.6000314,588.9677504
0.00764595,197.7000235,586.0245797
0.00764595,197.8000156,583.103131
0.00764595,197.9000077,580.2031576
0.00764595,198.0001732,577.3194461
0.00764595,198.1001653,574.4617369
0.00764595,198.2001574,571.6247888
0.00764595,198.3001495,568.8083728
0.00764595,198.4001417,566.0122635
0.00764595,198.5001338,563.23624
0.00764595,198.6001259,560.4800846
0.00764595,198.700118,557.7435838
0.00764595,198.8001101,555.0265275
0.00764595,198.9001023,552.3287091
0.00764595,199.0000944,549.6499254
0.00764595,199.1000865,546.9899766
0.00764595,199.2000786,544.3486661
0.00764595,199.3000708,541.7258003
0.00764595,199.4000629,539.1211888
0.00764595,199.500055,536.5346442
0.00764595,199.6000471,533.9659818
0.00764595,199.7000393,531.4150199
0.00764595,199.8000314,528.8815797
0.00764595,199.9000235,526.3654846
0.00764595,200.0000156,523.8665613
0.00764595,200.1000077,521.3846384
0.00764595,200.2001732,518.9152898
0.00764595,200.3001653,516.4668935
0.00764595,200.4001574,514.034999
0.00764595,200.5001495,511.6194451
0.00764595,200.6001417,509.2200726
0.00764595,200.7001338,506.8367246
0.00764595,200.8001259,504.4692467
0.00764595,200.900118,502.1174862
0.00764595,201.0001101,499.7812929
0.00764595,201.1001023,497.4605185
0.00764595,201.2000944,495.1550166
0.00764595,201.3000865,492.8646431
0.00764595,201.4000786,490.5892555
0.00764595,201.5000708,488.3287135
0.00764595,201.6000629,486.0828785
0.00764595,201.700055,483.8516138
0.00764595,201.8000471,481.6347844
0.00764595,201.9000392,479.4322573
0.00764595,202.0000314,477.243901
0.00764595,202.1000235,475.0695857
0.00764595,202.2000156,472.9091836
0.00764595,202.3000077,470.7625681
0.00764595,202.4001732,468.6259296
0.00764595,202.5001653,466.506538
0.00764595,202.6001574,464.4005633
0.00764595,202.7001495,462.3078853
0.00764595,202.8001417,460.2283854
0.00764595,202.9001338,458.1619465
0.00764595,203.0001259,456.1084529
0.00764595,203.100118,454.0677904
0.00764595,203.2001101,452.0398461
0.00764595,203.3001023,450.0245086
0.00764595,203.4000944,448.0216678
0.00764595,203.5000865,446.0312148
0.00764595,203.6000786,444.0530423
0.00764595,203.7000708,442.087044
0.00764595,203.8000629,440.1331151
0.00764595,203.900055,438.1911519
0.00764595,204.0000471,436.261052
0.00764595,204.1000392,434.3427142
0.00764595,204.2000314,432.4360384
0.00764595,204.3000235,430.540926
0.00764595,204.4000156,428.657279
0.00764595,204.5000077,426.7850011
0.00764595,204.6001732,424.9207812
0.00764595,204.7001653,423.0709755
0.00764595,204.8001574,421.2322555
0.00764595,204.9001495,419.4045293
0.00764595,205.0001416,417.5877057
0.00764595,205.1001338,415.7816945
0.00764595,205.2001259,413.9864068
0.00764595,205.300118,412.2017544
0.00764595,205.4001101,410.4276504
0.00764595,205.5001023,408.6640085
0.00764595,205.6000944,406.9107438
0.00764595,205.7000865,405.167772
0.00764595,205.8000786,403.4350099
0.00764595,205.9000708,401.7123751
0.00764595,206.0000629,399.9997863
0.00764595,206.100055,398.2971629
0.00764595,206.2000471,396.6044253
0.00764595,206.3000392,394.9214947
0.00764595,206.4000314,393.2482932
0.00764595,206.5000235,391.5847437
0.00764595,206.6000156,389.93077
0.00764595,206.7000077,388.2862967
0.00764595,206.8001732,386.6484235
0.00764595,206.9001653,385.022744
0.00764595,207.0001574,383.4063433
0.00764595,207.1001495,381.7991492
0.00764595,207.2001416,380.2010901
0.00764595,207.3001338,378.6120953
0.00764595,207.4001259,377.0320949
0.00764595,207.500118,375.4610196
0.00764595,207.6001101,373.8988008
0.00764595,207.7001023,372.3453708
0.00764595,207.8000944,370.8006624
0.00764595,207.9000865,369.2646093
0.00764595,208.0000786,367.7371457
0.00764595,208.1000708,366.2182065
0.00764595,208.2000629,364.7077274
0.00764595,208.300055,363.2056446
0.00764595,208.4000471,361.7118951
0.00764595,208.5000392,360.2264164
0.00764595,208.6000314,358.7491468
0.00764595,208.7000235,357.280025
0.00764595,208.8000156,355.8189905
0.00764595,208.9000077,354.3659833
0.00764595,209.0001732,352.9184466
0.00764595,209.1001653,351.4813303
0.00764595,209.2001574,350.0520649
0.00764595,209.3001495,348.6305929
0.00764595,209.4001416,347.2168572
0.00764595,209.5001338,345.8108014
0.00764595,209.6001259,344.4123695
0.00764595,209.700118,343.0215063
0.00764595,209.8001101,341.6381568
0.00764595,209.9001023,340.2622668
0.00764595,210.0000944,338.8937826
0.00764595,210.1000865,337.1226817
0.00764595,210.2000786,343.0225854
0.00764595,210.3000708,391.7440416
0.00764595,210.4000629,548.8670519
0.00764595,210.500055,978.8794899
0.00764595,210.6000471,1773.694127
0.00764595,210.7000392,1791.07173
0.00764595,210.8000314,1783.967717
0.00764595,210.9000235,1675.474386
0.00764595,211.0000156,1650.59383
0.00764595,211.1000077,1640.484053
0.00764595,211.2001732,1617.919356
0.00764595,211.3001653,1581.40026
0.00764595,211.4001574,1550.406603
0.00764595,211.5001495,1524.268615
0.00764595,211.6001416,1501.892526
0.00764595,211.7001338,1482.221104
0.00764595,211.8001259,1464.595989
0.00764595,211.900118,1448.802722
0.00764595,212.0001101,1434.402018
0.00764595,212.1001023,1420.980891
0.00764595,212.2000944,1408.476786
0.00764595,212.3000865,1396.845173
0.00764595,212.4000786,1385.928837
0.00764595,212.5000708,1375.55606
0.00764595,212.6000629,1365.439685
0.00764595,212.700055,1355.053306
0.00764595,212.8000471,1344.317874
0.00764595,212.9000392,1333.426868
0.00764595,213.0000314,1322.514346
0.00764595,213.1000235,1311.661778
0.00764595,213.2000156,1300.936776
0.00764595,213.3000077,1290.414953
0.00764595,213.4001732,1280.161744
0.00764595,213.5001653,1270.227534
0.00764595,213.6001574,1260.578687
0.00764595,213.7001495,1251.195849
0.00764595,213.8001416,1242.061163
0.00764595,213.9001338,1233.158736
0.00764595,214.0001259,1224.474355
0.00764595,214.100118,1215.995178
0.00764595,214.2001101,1207.709634
0.00764595,214.3001023,1199.616924
0.00764595,214.4000944,1191.738904
0.00764595,214.5000865,1184.089394
0.00764595,214.6000786,1176.666628
0.00764595,214.7000707,1169.416077
0.00764595,214.8000629,1162.257871
0.00764595,214.900055,1155.172717
0.00764595,215.0000471,1148.16843
0.00764595,215.1000392,1141.258614
0.00764595,215.2000314,1134.496971
0.00764595,215.3000235,1127.953405
0.00764595,215.4000156,1121.616443
0.00764595,215.5000077,1115.337604
0.00764595,215.6001732,1109.048353
0.00764595,215.7001653,1102.814971
0.00764595,215.8001574,1096.760074
0.00764595,215.9001495,1090.943623
0.00764595,216.0001416,1085.18259
0.00764595,216.1001338,1079.358987
0.00764595,216.2001259,1073.605928
0.00764595,216.300118,1068.111993
0.00764595,216.4001101,1062.765439
0.00764595,216.5001023,1057.286665
0.00764595,216.6000944,1051.858833
0.00764595,216.7000865,1046.746716
0.00764595,216.8000786,1041.71179
0.00764595,216.9000707,1036.464924
0.00764595,217.0000629,1031.453705
0.00764595,217.100055,1026.782815
0.00764595,217.2000471,1021.813038
0.00764595,217.3000392,1016.933914
0.00764595,217.4000314,1012.55294
0.00764595,217.5000235,1007.842652
0.00764595,217.6000156,1003.160502
0.00764595,217.7000077,999.1250063
0.00764595,217.8001731,994.5066026
0.00764595,217.9001653,990.1973008
0.00764595,218.0001574,986.5551335
0.00764595,218.1001495,981.8715439
0.00764595,218.2001416,978.2909284
0.00764595,218.3001338,974.4529304
0.00764595,218.4001259,970.4243291
0.00764595,218.500118,967.7627619
0.00764595,218.6001101,963.1069902
0.00764595,218.7001023,960.83742
0.00764595,218.8000944,956.3468988
0.00764595,218.9000865,954.6629665
0.00764595,219.0000786,949.9925488
0.00764595,219.1000707,949.5060544
0.00764595,219.2000629,943.5448936
0.00764595,219.300055,940.0783427
0.00764595,219.4000471,936.2526114
0.00764595,219.5000392,931.4909483
0.00764595,219.6000314,927.8543417
0.00764595,219.7000235,923.3022515
0.00764595,219.8000156,919.4033269
0.00764595,219.9000077,915.3069832
0.00764595,220.0001731,911.2139549
0.00764595,220.1001653,907.4408828
0.00764595,220.2001574,903.3153966
0.00764595,220.3001495,899.5896179
0.00764595,220.4001416,895.6994538
0.00764595,220.5001338,892.0009777
0.00764595,220.6001259,888.35191
0.00764595,220.700118,884.7463069
0.00764595,220.8001101,881.2596198
0.00764595,220.9001023,877.7882871
0.00764595,221.0000944,874.4249833
0.00764595,221.1000865,871.0853387
0.00764595,221.2000786,867.8221163
0.00764595,221.3000707,864.5876578
0.00764595,221.4000629,861.3689989
0.00764595,221.500055,857.9960575
0.00764595,221.6000471,854.3362315
0.00764595,221.7000392,850.4300242
0.00764595,221.8000314,846.3554302
0.00764595,221.9000235,842.1757815
0.00764595,222.0000156,837.9357151
0.00764595,222.1000077,833.6657183
0.00764595,222.2001731,829.3791586
0.00764595,222.3001653,825.1051404
0.00764595,222.4001574,820.8460926
0.00764595,222.5001495,816.6088482
0.00764595,222.6001416,812.3981554
0.00764595,222.7001338,808.2172978
0.00764595,222.8001259,804.0685171
0.00764595,222.900118,799.9533049
0.00764595,223.0001101,795.8726076
0.00764595,223.1001023,791.826972
0.00764595,223.2000944,787.8166508
0.00764595,223.3000865,783.8416788
0.00764595,223.4000786,779.9019297
0.00764595,223.5000707,775.9971582
0.00764595,223.6000629,772.1270316
0.00764595,223.700055,768.291154
0.00764595,223.8000471,764.4890844
0.00764595,223.9000392,760.7203507
0.00764595,224.0000314,756.9844606
0.00764595,224.1000235,753.2809095
0.00764595,224.2000156,749.6091873
0.00764595,224.3000077,745.9687826
0.00764595,224.4001731,742.3529578
0.00764595,224.5001653,738.7737207
0.00764595,224.6001574,735.2242938
0.00764595,224.7001495,731.7041908
0.00764595,224.8001416,728.2129359
0.00764595,224.9001338,724.7500638
0.00764595,225.0001259,721.315121
0.00764595,225.100118,717.9076653
0.00764595,225.2001101,714.5272663
0.00764595,225.3001023,711.1735055
0.00764595,225.4000944,707.8459755
0.00764595,225.5000865,704.5442805
0.00764595,225.6000786,701.2680358
0.00764595,225.7000707,698.0168675
0.00764595,225.8000629,694.7904118
0.00764595,225.900055,691.5883154
0.00764595,226.0000471,688.4102346
0.00764595,226.1000392,685.2558352
0.00764595,226.2000314,682.1247918
0.00764595,226.3000235,679.0167881
0.00764595,226.4000156,675.9315159
0.00764595,226.5000077,672.868675
0.00764595,226.6001731,669.8227223
0.00764595,226.7001653,666.8039121
0.00764595,226.8001574,663.8066775
0.00764595,226.9001495,660.8307476
0.00764595,227.0001416,657.8758579
0.00764595,227.1001338,654.9417503
0.00764595,227.2001259,652.0281724
0.00764595,227.300118,649.1348781
0.00764595,227.4001101,646.2616265
0.00764595,227.5001022,643.4081822
0.00764595,227.6000944,640.574315
0.00764595,227.7000865,637.7597996
0.00764595,227.8000786,634.9644154
0.00764595,227.9000707,632.1879465
0.00764595,228.0000629,629.4301814
0.00764595,228.100055,626.6909128
0.00764595,228.2000471,623.9699377
0.00764595,228.3000392,621.2670569
0.00764595,228.4000314,618.582075
0.00764595,228.5000235,615.9148005
0.00764595,228.6000156,613.2650454
0.00764595,228.7000077,610.6326251
0.00764595,228.8001731,608.0128406
0.00764595,228.9001653,605.4145788
0.00764595,229.0001574,602.8331175
0.00764595,229.1001495,600.268285
0.00764595,229.2001416,597.7199124
0.00764595,229.3001338,595.1878338
0.00764595,229.4001259,592.6718861
0.00764595,229.500118,590.1719087
0.00764595,229.6001101,587.6877439
0.00764595,229.7001022,585.2192363
0.00764595,229.8000944,582.7662332
0.00764595,229.9000865,580.3285842
0.00764595,230.0000786,577.9061412
0.00764595,230.1000707,575.4987584
0.00764595,230.2000629,573.1062923
0.00764595,230.300055,570.7286015
0.00764595,230.4000471,568.3655469
0.00764595,230.5000392,566.0169912
0.00764595,230.6000314,563.6827992
0.00764595,230.7000235,561.3628377
0.00764595,230.8000156,559.0569755
0.00764595,230.9000077,556.765083
0.00764595,231.0001731,554.4830967
0.00764595,231.1001653,552.2187865
0.00764595,231.2001574,549.9680685
0.00764595,231.3001495,547.7308204
0.00764595,231.4001416,545.5069213
0.00764595,231.5001338,543.2962524
0.00764595,231.6001259,541.0986961
0.00764595,231.700118,538.9141366
0.00764595,231.8001101,536.7424596
0.00764595,231.9001022,534.5835522
0.00764595,232.0000944,532.4373031
0.00764595,232.1000865,530.3036023
0.00764595,232.2000786,528.1823414
0.00764595,232.3000707,526.0734133
0.00764595,232.4000629,523.9767122
0.00764595,232.500055,521.8921337
0.00764595,232.6000471,519.8195746
0.00764595,232.7000392,517.7589332
0.00764595,232.8000314,515.710109
0.00764595,232.9000235,513.6730025
0.00764595,233.0000156,511.6475157
0.00764595,233.1000077,509.6335516
0.00764595,233.2001731,507.6275539
0.00764595,233.3001653,505.6363689
0.00764595,233.4001574,503.6564226
0.00764595,233.5001495,501.6876229
0.00764595,233.6001416,499.7298784
0.00764595,233.7001338,497.7830989
0.00764595,233.8001259,495.8471953
0.00764595,233.900118,493.9220796
0.00764595,234.0001101,492.0076646
0.00764595,234.1001022,490.1038644
0.00764595,234.2000944,488.2105938
0.00764595,234.3000865,486.3277688
0.00764595,234.4000786,484.4553062
0.00764595,234.5000707,482.5931238
0.00764595,234.6000629,480.7411403
0.00764595,234.700055,478.8992754
0.00764595,234.8000471,477.0674496
0.00764595,234.9000392,475.2455844
0.00764595,235.0000313,473.433602
0.00764595,235.1000235,471.6314255
0.00764595,235.2000156,469.838979
0.00764595,235.3000077,468.0561873
0.00764595,235.4001731,466.279911
0.00764595,235.5001653,464.516223
0.00764595,235.6001574,462.7619689
0.00764595,235.7001495,461.0170767
0.00764595,235.8001416,459.2814754
0.00764595,235.9001338,457.5550944
0.00764595,236.0001259,455.837864
0.00764595,236.100118,454.1297152
0.00764595,236.2001101,452.4305799
0.00764595,236.3001022,450.7403905
0.00764595,236.4000944,449.0590802
0.00764595,236.5000865,447.3865829
0.00764595,236.6000786,445.7228331
0.00764595,236.7000707,444.0677661
0.00764595,236.8000629,442.4213179
0.00764595,236.900055,440.7834249
0.00764595,237.0000471,439.1540245
0.00764595,237.1000392,437.5330544
0.00764595,237.2000313,435.9204532
0.00764595,237.3000235,434.31616
0.00764595,237.4000156,432.7201146
0.00764595,237.5000077,431.1322572
0.00764595,237.6001731,429.549798
0.00764595,237.7001653,427.9781541
0.00764595,237.8001574,426.4145228
0.00764595,237.9001495,424.8588467
0.00764595,238.0001416,423.3110692
0.00764595,238.1001338,421.7711339
0.00764595,238.2001259,420.2389853
0.00764595,238.300118,418.7145684
0.00764595,238.4001101,417.1978285
0.00764595,238.5001022,415.6887116
0.00764595,238.6000944,414.1871643
0.00764595,238.7000865,412.6931335
0.00764595,238.8000786,411.2065669
0.00764595,238.9000707,409.7274124
0.00764595,239.0000629,408.2556186
0.00764595,239.100055,406.7911345
0.00764595,239.2000471,405.3339096
0.00764595,239.3000392,403.883894
0.00764595,239.4000313,402.4410381
0.00764595,239.5000235,401.0052929
0.00764595,239.6000156,399.5766097
0.00764595,239.7000077,398.1549404
0.00764595,239.8001731,396.7377915
0.00764595,239.9001653,395.3300194
0.00764595,240.0001574,393.9291193
0.007940025,0,0
0.007940025,0.100165419,0
0.007940025,0.200157542,0
0.007940025,0.300149665,0
0.007940025,0.400141788,0
0.007940025,0.500133911,0
0.007940025,0.600126034,0
0.007940025,0.700118156,0
0.007940025,0.800110279,0
0.007940025,0.900102402,0
0.007940025,1.000094525,0
0.007940025,1.100086648,0
0.007940025,1.20007877,0
0.007940025,1.300070893,0
0.007940025,1.400063016,0
0.007940025,1.500055139,0
0.007940025,1.600047262,0
0.007940025,1.700039385,0
0.007940025,1.800031507,0
0.007940025,1.90002363,0
0.007940025,2.000015753,0
0.007940025,2.100007876,0
0.007940025,2.200173295,0
0.007940025,2.300165418,0
0.007940025,2.400157541,0
0.007940025,2.500149664,0
0.007940025,2.600141786,0
0.007940025,2.700133909,0
0.007940025,2.800126032,0
0.007940025,2.900118155,0
0.007940025,3.000110278,0
0.007940025,3.100102401,0
0.007940025,3.200094523,0
0.007940025,3.300086646,0
0.007940025,3.400078769,0
0.007940025,3.500070892,0
0.007940025,3.600063015,0
0.007940025,3.700055137,0
0.007940025,3.80004726,0
0.007940025,3.900039383,0
0.007940025,4.000031506,0
0.007940025,4.100023629,0
0.007940025,4.200015752,0
0.007940025,4.300007874,0
0.007940025,4.400173294,0
0.007940025,4.500165417,0
0.007940025,4.600157539,0
0.007940025,4.700149662,0
0.007940025,4.800141785,0
0.007940025,4.900133908,0
0.007940025,5.000126031,0
0.007940025,5.100118153,0
0.007940025,5.200110276,0
0.007940025,5.300102399,0
0.007940025,5.400094522,0
0.007940025,5.500086645,0
0.007940025,5.600078768,0
0.007940025,5.70007089,0
0.007940025,5.800063013,0
0.007940025,5.900055136,0
0.007940025,6.000047259,0
0.007940025,6.100039382,0
0.007940025,6.200031504,0
0.007940025,6.300023627,0
0.007940025,6.40001575,0
0.007940025,6.500007873,0
0.007940025,6.600173292,0
0.007940025,6.700165415,0
0.007940025,6.800157538,0
0.007940025,6.900149661,0
0.007940025,7.000141784,0
0.007940025,7.100133906,0
0.007940025,7.200126029,0
0.007940025,7.300118152,0
0.007940025,7.400110275,0
0.007940025,7.500102398,0
0.007940025,7.60009452,0
0.007940025,7.700086643,0
0.007940025,7.800078766,0
0.007940025,7.900070889,0
0.007940025,8.000063012,0
0.007940025,8.100055135,0
0.007940025,8.200047257,0
0.007940025,8.30003938,0
0.007940025,8.400031503,0
0.007940025,8.500023626,0
0.007940025,8.600015749,0
0.007940025,8.700007871,0
0.007940025,8.800173291,0
0.007940025,8.900165414,0
0.007940025,9.000157536,0
0.007940025,9.100149659,0
0.007940025,9.200141782,0
0.007940025,9.300133905,0
0.007940025,9.400126028,0
0.007940025,9.500118151,0
0.007940025,9.600110273,0
0.007940025,9.700102396,0
0.007940025,9.800094519,0
0.007940025,9.900086642,0
0.007940025,10.00007876,0
0.007940025,10.10007089,0
0.007940025,10.20006301,0
0.007940025,10.30005513,0
0.007940025,10.40004726,0
0.007940025,10.50003938,0
0.007940025,10.6000315,0
0.007940025,10.70002362,0
0.007940025,10.80001575,0
0.007940025,10.90000787,0
0.007940025,11.00017329,0
0.007940025,11.10016541,0
0.007940025,11.20015753,0
0.007940025,11.30014966,0
0.007940025,11.40014178,0
0.007940025,11.5001339,0
0.007940025,11.60012603,0
0.007940025,11.70011815,0
0.007940025,11.80011027,0
0.007940025,11.90010239,0
0.007940025,12.00009452,0
0.007940025,12.10008664,0
0.007940025,12.20007876,0
0.007940025,12.30007089,0
0.007940025,12.40006301,0
0.007940025,12.50005513,0
0.007940025,12.60004725,0
0.007940025,12.70003938,0
0.007940025,12.8000315,0
0.007940025,12.90002362,0
0.007940025,13.00001575,0
0.007940025,13.10000787,0
0.007940025,13.20017329,0
0.007940025,13.30016541,0
0.007940025,13.40015753,0
0.007940025,13.50014966,0
0.007940025,13.60014178,0
0.007940025,13.7001339,0
0.007940025,13.80012602,0
0.007940025,13.90011815,0
0.007940025,14.00011027,0
0.007940025,14.10010239,0
0.007940025,14.20009452,0
0.007940025,14.30008664,0
0.007940025,14.40007876,0
0.007940025,14.50007088,0
0.007940025,14.60006301,0
0.007940025,14.70005513,0
0.007940025,14.80004725,0
0.007940025,14.90003938,0
0.007940025,15.0000315,0
0.007940025,15.10002362,0
0.007940025,15.20001574,0
0.007940025,15.30000787,0
0.007940025,15.40017329,0
0.007940025,15.50016541,0
0.007940025,15.60015753,0
0.007940025,15.70014965,0
0.007940025,15.80014178,0
0.007940025,15.9001339,0
0.007940025,16.00012602,0
0.007940025,16.10011815,0
0.007940025,16.20011027,0
0.007940025,16.30010239,0
0.007940025,16.40009451,0
0.007940025,16.50008664,0
0.007940025,16.60007876,0
0.007940025,16.70007088,0
0.007940025,16.80006301,0
0.007940025,16.90005513,0
0.007940025,17.00004725,0
0.007940025,17.10003937,0
0.007940025,17.2000315,0
0.007940025,17.30002362,0
0.007940025,17.40001574,0
0.007940025,17.50000787,0
0.007940025,17.60017328,0
0.007940025,17.70016541,0
0.007940025,17.80015753,0
0.007940025,17.90014965,0
0.007940025,18.00014178,0
0.007940025,18.1001339,0
0.007940025,18.20012602,0
0.007940025,18.30011814,0
0.007940025,18.40011027,0
0.007940025,18.50010239,0
0.007940025,18.60009451,0
0.007940025,18.70008664,0
0.007940025,18.80007876,0
0.007940025,18.90007088,0
0.007940025,19.000063,0
0.007940025,19.10005513,0
0.007940025,19.20004725,0
0.007940025,19.30003937,0
0.007940025,19.4000315,0
0.007940025,19.50002362,0
0.007940025,19.60001574,0
0.007940025,19.70000786,0
0.007940025,19.80017328,0
0.007940025,19.90016541,0
0.007940025,20.00015753,0
0.007940025,20.10014965,0
0.007940025,20.20014177,0
0.007940025,20.3001339,0
0.007940025,20.40012602,0
0.007940025,20.50011814,0
0.007940025,20.60011027,0
0.007940025,20.70010239,0
0.007940025,20.80009451,0
0.007940025,20.90008663,0
0.007940025,21.00007876,0
0.007940025,21.10007088,0
0.007940025,21.200063,0
0.007940025,21.30005513,0
0.007940025,21.40004725,0
0.007940025,21.50003937,0
0.007940025,21.60003149,0
0.007940025,21.70002362,0
0.007940025,21.80001574,0
0.007940025,21.90000786,0
0.007940025,22.00017328,0
0.007940025,22.1001654,0
0.007940025,22.20015753,0
0.007940025,22.30014965,0
0.007940025,22.40014177,0
0.007940025,22.5001339,0
0.007940025,22.60012602,0
0.007940025,22.70011814,0
0.007940025,22.80011026,0
0.007940025,22.90010239,0
0.007940025,23.00009451,0
0.007940025,23.10008663,0
0.007940025,23.20007876,0
0.007940025,23.30007088,0
0.007940025,23.400063,0
0.007940025,23.50005512,0
0.007940025,23.60004725,0
0.007940025,23.70003937,0
0.007940025,23.80003149,0
0.007940025,23.90002362,0
0.007940025,24.00001574,0
0.007940025,24.10000786,0
0.007940025,24.20017328,0
0.007940025,24.3001654,0
0.007940025,24.40015753,0
0.007940025,24.50014965,0
0.007940025,24.60014177,0
0.007940025,24.70013389,0
0.007940025,24.80012602,0
0.007940025,24.90011814,0
0.007940025,25.00011026,0
0.007940025,25.10010239,0
0.007940025,25.20009451,0
0.007940025,25.30008663,0
0.007940025,25.40007875,0
0.007940025,25.50007088,0
0.007940025,25.600063,0
0.007940025,25.70005512,0
0.007940025,25.80004725,0
0.007940025,25.90003937,0
0.007940025,26.00003149,0
0.007940025,26.10002361,0
0.007940025,26.20001574,0
0.007940025,26.30000786,0
0.007940025,26.40017328,0
0.007940025,26.5001654,0
0.007940025,26.60015752,0
0.007940025,26.70014965,0
0.007940025,26.80014177,0
0.007940025,26.90013389,0
0.007940025,27.00012602,0
0.007940025,27.10011814,0
0.007940025,27.20011026,0
0.007940025,27.30010238,0
0.007940025,27.40009451,0
0.007940025,27.50008663,0
0.007940025,27.60007875,0
0.007940025,27.70007088,0
0.007940025,27.800063,0
0.007940025,27.90005512,0
0.007940025,28.00004724,0
0.007940025,28.10003937,0
0.007940025,28.20003149,0
0.007940025,28.30002361,0
0.007940025,28.40001574,0
0.007940025,28.50000786,0
0.007940025,28.60017328,0
0.007940025,28.7001654,0
0.007940025,28.80015752,0
0.007940025,28.90014965,0
0.007940025,29.00014177,0
0.007940025,29.10013389,0
0.007940025,29.20012601,0
0.007940025,29.30011814,0
0.007940025,29.40011026,0
0.007940025,29.50010238,0
0.007940025,29.60009451,0
0.007940025,29.70008663,0
0.007940025,29.80007875,0
0.007940025,29.90007087,0
0.007940025,30.000063,0
0.007940025,30.10005512,0
0.007940025,30.20004724,0
0.007940025,30.30003937,0
0.007940025,30.40003149,0
0.007940025,30.50002361,0
0.007940025,30.60001573,0
0.007940025,30.70000786,0
0.007940025,30.80017328,0
0.007940025,30.9001654,0
0.007940025,31.00015752,0
0.007940025,31.10014964,0
0.007940025,31.20014177,0
0.007940025,31.30013389,0
0.007940025,31.40012601,0
0.007940025,31.50011814,0
0.007940025,31.60011026,0
0.007940025,31.70010238,0
0.007940025,31.8000945,0
0.007940025,31.90008663,0
0.007940025,32.00007875,0
0.007940025,32.10007087,0
0.007940025,32.200063,0
0.007940025,32.30005512,0
0.007940025,32.40004724,0
0.007940025,32.50003936,0
0.007940025,32.60003149,0
0.007940025,32.70002361,0
0.007940025,32.80001573,0
0.007940025,32.90000786,0
0.007940025,33.00017327,0
0.007940025,33.1001654,0
0.007940025,33.20015752,0
0.007940025,33.30014964,0
0.007940025,33.40014177,0
0.007940025,33.50013389,0
0.007940025,33.60012601,0
0.007940025,33.70011813,0
0.007940025,33.80011026,0
0.007940025,33.90010238,0
0.007940025,34.0000945,0
0.007940025,34.10008663,0
0.007940025,34.20007875,0
0.007940025,34.30007087,0
0.007940025,34.40006299,0
0.007940025,34.50005512,0
0.007940025,34.60004724,0
0.007940025,34.70003936,0
0.007940025,34.80003149,0
0.007940025,34.90002361,0
0.007940025,35.00001573,0
0.007940025,35.10000785,0
0.007940025,35.20017327,0
0.007940025,35.3001654,0
0.007940025,35.40015752,0
0.007940025,35.50014964,0
0.007940025,35.60014176,0
0.007940025,35.70013389,0
0.007940025,35.80012601,0
0.007940025,35.90011813,0
0.007940025,36.00011026,0
0.007940025,36.10010238,0
0.007940025,36.2000945,0
0.007940025,36.30008662,0
0.007940025,36.40007875,0
0.007940025,36.50007087,0
0.007940025,36.60006299,0
0.007940025,36.70005512,0
0.007940025,36.80004724,0
0.007940025,36.90003936,0
0.007940025,37.00003148,0
0.007940025,37.10002361,0
0.007940025,37.20001573,0
0.007940025,37.30000785,0
0.007940025,37.40017327,0
0.007940025,37.50016539,0
0.007940025,37.60015752,0
0.007940025,37.70014964,0
0.007940025,37.80014176,0
0.007940025,37.90013389,0
0.007940025,38.00012601,0
0.007940025,38.10011813,0
0.007940025,38.20011025,0
0.007940025,38.30010238,0
0.007940025,38.4000945,0
0.007940025,38.50008662,0
0.007940025,38.60007875,0
0.007940025,38.70007087,0
0.007940025,38.80006299,0
0.007940025,38.90005511,0
0.007940025,39.00004724,0
0.007940025,39.10003936,0
0.007940025,39.20003148,0
0.007940025,39.30002361,0
0.007940025,39.40001573,0
0.007940025,39.50000785,0
0.007940025,39.60017327,0
0.007940025,39.70016539,0
0.007940025,39.80015752,0
0.007940025,39.90014964,0
0.007940025,40.00014176,0
0.007940025,40.10013388,0
0.007940025,40.20012601,0
0.007940025,40.30011813,0
0.007940025,40.40011025,0
0.007940025,40.50010238,0
0.007940025,40.6000945,0
0.007940025,40.70008662,0
0.007940025,40.80007874,0
0.007940025,40.90007087,0
